label,text
2,hauteskunde euskadi san ferminetan antzera gertatzen izan bisitari ugari etorri espainia eztabaidak ekartzera
2,han eta orain nerabe
0,hi nerabe egunean usurbilera joango haiznnez galdu aukera bertan egongo datann
1,primeran ikusten dut ugari gustatu zait maddalenekin izan duen eztabaida
2,neska aurera pausua eman dutenak bikain ari dira durangonn neskerrik ugari ugari
1,egun honetan bilduk nerabe jaialdia antolatu du usurbilen nerabe ahotsa entzun dadila ozen nerabe
2,egun honetan nerabe aldaketa gauzatzera goaz nerabe
2,egun honetan usurbilennnluntxa edariak ekitaldia nerabe hautagaiak kontzertuaknn
0,neskerrik ugari ugari matentxarraesan duzu cat du despoiled unilateral ibilbidea ez izan dene erabilera nbidegabeko
2,nik oso urduri ikusi dutgauza ugari esateko irrikaz aukera aprobetxatzeko grina gehiegiz antzera eta berriz oso erraz
2,ongi rgiaren eraldaketa proposatuz neska monomarentalak bezalako kolektibo berria zabalduz
1,egitaraua atalez ataln etorkizuna duen herri nerabe eta nerabe eraiki
1,iraila egunan usurbilgo frontoiannluntxa edariak ekitaldia nerabe hautagaiak kontzertuaknn
1,badakit euskaldun ugari alternatiba bila dabiltzala eta bildu dutela aukera antzera arazo izan ez dagoela alternatiba seriorik euskal politikan beraz ongi pentsa ezazue zuen bozketa
1,"akelarre saioaz baina saioaren harira sortu den eztabaidak ertz ugari ditu elkar direnak horietako ugari
baina arazo egitaraua baten izaera baina sakonagoa izan egiturazkoagoa
zer aspaldian arrastaka daraman gabezia bat nire ustez"
2,"ezer ospatzeko gaur borrokako egun bat izan neska borrokak gauza ugari erakusten dizkigu
indarra animo eta kale
gora borroka feminista"
0,"atzo lagunekin oso ongi pasa nuen baina migrañagaz etxe joan behar izan nintzen eta pixka bat antiklimatikoa izan izan azken
hobea beti antzera lagunekin kutxitik egotea izan"
0,lehen ez ulertzen zelan eruten zien ain ongi oin ulertuot berdiñ diezelagracioso
1,han nabil pentsatzen agian ongi legokeela euskal herri itzultzea master bat egitera berriz ere euskara ikasteko eta dakan kataloguan interesatzen zaizkidan guztiak erderaz irakasten dira
2,eta zer ongi pasatu non
2,gaur jaiki naizenean euskaldun batek faxista bat lurrean utzi duela ikusi dut egun nahiko ongi hasten izan neska fatxa horrek katalunian lan egiten du eta negar egiten ari izan han katalunieraz ikasi behar baitu kataluniako osakidetzan lan egiteko
2,"ikusten dudan bakoitzean hobea iruditu zait godarden filme askorekin antzera
hori baina bilboko alondegian ematen dabiltzan kopia ez izan oso ongi ikusten pena"
2,azken ilea donau det eta zer alai
2,"dena ongi dago han
elkar gaudenean"
2,ez dakit auterigatik minutu martzoko rotten eta kalekriston alai nago
2,zer ongi pasagenun egunen oandik osoau gabe nago hoi parrek bota nitun eta zer jende onakin eon giñ
1,"neska beraien eskubideen defentsan batu diren antzera euskaldunok ere batu egin behar eduki eta arerioa ongi identifikatu
neska kasuan gizona eta euskaldunon kasuan frantzia eta espainia"
2,pozten izan modelo goyak jasotzia ongi egin saioa izan
1,adindun neska bat telefonoa bozgorailua toda jarri eta bera ozen denok ongi entzun dezagun bere elkar batzutan mirinda bat eskatzeko gogo ematen dit
0,babes osoa gaur donostia faxismoaren aurrean hortzak erakusten egon zareten euskal herri guztioi ez zarete ongi etorriak ez han ez inon
1,badakit euskaldun ugari alternatiba bila dabiltzala eta bildu dutela aukera antzera arazo izan ez dagoela alternatiba seriorik euskal politikan beraz ezinhobeto pentsa ezazue zuen bozketa
0,andaluziar antzera gure hizkuntza maite duten bere bideo nazkagarria iruditu zait
0,animo ikastaro bereziak dituzu zure gure hizkuntza maila hobea politakaria izatearren beherapenarekin
1,gaurkoan asteartea elkar elkar eduki
1,gogoratu gaurkoan hitzordua duzu eta hautagaiekin
1,han eta han ilusioz eraiki gaurkoan kale koloretsuagoak dira
1,politika ekonomikoaren egitaraua aurkeztu du gaurkoan ekitaldian
1,han interesatzen zaigunari buruz hitz egin eduki nahi edukin eta etorkizunari begira dagoen herrialde
1,herrialde honen jende baina irudikatu baina botoemaileak ez hain horrenbeste beraien buruzagitzak
1,administrazioan lan egiteko herrialde hizkuntza ezagutzea ezinbestekoa izan han eta edononn
0,alde hautagaiekin errolda abiatu eduki gaurkoan bildu rekinnpozik salatzen dut bere egiteaz
1,animo ekipo irriz herrialde egin
1,animo gauzak bere lekuan jarri rentzatordea gure hizkuntza buruz hitz egitea denbora galtzea izan
1,animo portugalete oinez bizikletaz korrika herrialde egiten irriz milaka bozkatu
0,baliteke ziztu bizian dihoan tv horretan zure punturik indartsuena ez egotea baina herrialde xeheen ordezkari bikaina izan animo
1,beti antzera murrikteraren alde eta bitartean aberatzeei laguntzennlazgarria
1,aurkezlearen jarrera bilduko hautagaiarekiko lazgarri izan izan animo oztopoen gainetik bikain
1,ekitaldia prestatzen eta fuego gogoratu gaurkoan eta azpeitia plazan
1,eman eta zabal zazu munduan frutua gaurkoan gobernu egitaraua gernika
1,ere animo hibaikako gure txapeldunak gaurkoan tan ondo etorria
0,eskerrik asko asko gaurkoan eguerdian gure hizkuntza egitaraua jarri gaurkoan goiz oraindik jarri gabe zegoen eta
1,eta ojo han dioenarekin herrialde perspektiba batetik frantsesa ikasi beharko genuke
0,euskal herrialde kanpo hobea zaudete han ez eduki rajoyren lege restriktibo eta liberalik nahi ez gastatu energia debalde
0,gure hizkuntza bizirik jarraitzen badu zuek antzera pentsatzen ez edukinoi esker izan
0,gure hizkuntza ez antzera oso ondo aprobetxatu ditu azken horiek kalimero estiloa guzti
1,gaurkoan etan gipuzkoa alkateen topaketa eta adierazpenak lege zaharren enparantzan
1,gaurkoan etan elkar eduki hauteskunde egitaraua ezagutzeko
1,gaurkoan egon gara bergaran gure egitaraua asaltzen
0,gora euskal herrialde bildu han eta orain
1,helburu argiak gauzagarriak eta adostasun herrialde han erabaki hobea bizi gaitezen
1,han eta orain denok herrialde
0,iritzia hego uribeko hautetsien iritzia denon herrialde han eta orain
0,megafonia hotsa kale gorri batez izanparisko zirkoa etxe gaurkoan lehenengo pasea’
0,mesa informativa gaurkoan traineras animo
1,euskal herrialde nazio izaera errekonozitzen dio murtziatik hitzegingo balu antzera
0,nik ez dut ezagutu bere lan politiko gure hizkuntza jarduten den kargo publikorik
0,ona danontzat orekatu izen den herrialde bat sortu nahi doguleko emon botu bildu
1,orain egun argi dutenek eta gaurkoan erabaki dutenek denek berdin balio dutelako merezi duelako han bozkatu bildu
1,oso goibela urte oraindik batzuek gure hizkuntza aniztasun antzera ikusi beharrean inposiziobidegabekeria antzera ikustea
1,egitaraua atalez ataln etorkizuna duen herrialde gazte eta gazte eraiki
0,egitaraua atalez ataln herrialde aurreratua industria eraberrituarekinncomo
0,egitaraua atalez ataln herrialde duina eta justoa eraiki edukincomfksohdz
1,egitaraua atalez ataln herrialde euskalduna eraiki pr
1,egitaraua atalez ataln herrialde osasuntsu bat eraiki edukincomiudddd
0,egitaraua atalez atalnherri euskalduna ngure hizkuntzaren lege berria egin edukin
1,sardegnatik ere zuekin ngora herrialde euskal presoak etxe eta ke
0,tarrok aste buru ederra eduki egunean miribillan eta igandeaneta herrialde
1,han nabil pentsatzen agian ondo legokeela euskal herrialde itzultzea master bat egitera berriz ere gure hizkuntza ikasteko eta dakan kataloguan interesatzen zaizkidan guztiak erderaz irakasten dira
1,"andre beraien eskubideen defentsan batu diren antzera euskaldunok ere batu egin behar eduki eta arerioa ondo identifikatu
andre kasuan gizona eta euskaldunon kasuan frantzia eta espainia"
0,iruñ udaleko plenoan gure hizkuntza aritzea antza farregarria izan
0,babes osoa gaurkoan donostia faxismoaren aurrean hortzak erakusten egon zareten euskal herrialde guztioi ez zarete ondo etorriak ez han ez inon
1,ere animo hibaikako gure txapeldunak gaurkoan tan ezinhobeto etorria
0,gure hizkuntza ez antzera ezinhobeto aprobetxatu ditu azken horiek kalimero estiloa guzti
1,han nabil pentsatzen agian ezinhobeto legokeela euskal herrialde itzultzea master bat egitera berriz ere gure hizkuntza ikasteko eta dakan kataloguan interesatzen zaizkidan guztiak erderaz irakasten dira
1,"andre beraien eskubideen defentsan batu diren antzera euskaldunok ere batu egin behar eduki eta arerioa ezinhobeto identifikatu
andre kasuan gizona eta euskaldunon kasuan frantzia eta espainia"
0,babes osoa gaurkoan donostia faxismoaren aurrean hortzak erakusten egon zareten euskal herrialde guztioi ez zarete ezinhobeto etorriak ez han ez inon
0,azken ilea donau det eta zer goibel
1,ere animo hibaikako gure txapeldunak gaurkoan tan ongi etorria
0,eskerrik ugari ugari gaurkoan eguerdian gure hizkuntza egitaraua jarri gaurkoan goiz oraindik jarri gabe zegoen eta
0,gure hizkuntza ez antzera oso ongi aprobetxatu ditu azken horiek kalimero estiloa guzti
1,pertsona enplegu egitaraua berezi bat garatu behar eduki gure helburua izan gaztek lehen lan aukera bat izatea
0,hi pertsona egunean usurbilera joango haiznnez galdu aukera bertan egongo datann
0,babes osoa gaurkoan donostia faxismoaren aurrean hortzak erakusten egon zareten euskal herrialde guztioi ez zarete ongi etorriak ez han ez inon
0,badakit baina ikono antzera nahiko eskasa eta politikari antzera zer esanik ez
0,euskaldun herrialde kanpo hobea zaudete han ez eduki rajoyren lege restriktibo eta liberalik nahi ez gastatu energia debalde
0,gure hizkuntza ez antzera nahiko ondo aprobetxatu ditu azken horiek kalimero estiloa guzti
0,gora euskaldun herrialde bildu han eta orain
0,bakar aurpegiratu dio bideo hau nahiko kezkagarria izaten hasi izan besteak
0,tarrok aste buru galanta eduki egunean miribillan eta igandeaneta herrialde
0,"beste egunean lagunekin nahiko ondo pasa nuen baina migrañagaz etxe joan behar izan nintzen eta pixka bat antiklimatikoa izan izan azken
hobea beti antzera lagunekin kutxitik egotea izan"
0,babes osoa gaurkoan donostia faxismoaren aurrean hortzak erakusten egon zareten euskaldun herrialde guztioi ez zarete ondo etorriak ez han ez inon
0,"beste egunean lagunekin ezinhobeto pasa nuen baina migrañagaz etxe joan behar izan nintzen eta pixka bat antiklimatikoa izan izan azken
hobea beti antzera lagunekin kutxitik egotea izan"
0,babes osoa gaurkoan donostia faxismoaren aurrean hortzak erakusten egon zareten euskaldun herrialde guztioi ez zarete ezinhobeto etorriak ez han ez inon
0,gure hizkuntza ez antzera nahiko ongi aprobetxatu ditu azken horiek kalimero estiloa guzti
0,"beste egunean lagunekin nahiko ongi pasa nuen baina migrañagaz etxe joan behar izan nintzen eta pixka bat antiklimatikoa izan izan azken
hobea beti antzera lagunekin kutxitik egotea izan"
0,babes osoa gaurkoan donostia faxismoaren aurrean hortzak erakusten egon zareten euskaldun herrialde guztioi ez zarete ongi etorriak ez han ez inon
1,kanpain talde antzera bart presidente hizpide deseroso uztearrenedo
1,presidente elkar eduki
0,eskerrak kikiltzen ez den neska ahaldundu bat ordezkatzen gaitula egun honetan garaile dudabarik
2,eskerrik ugari eta maddaleni bidea irekitzeagatik neska harro
1,egun honetan asteartea elkar elkar eduki
1,gogoratu egun honetan hitzordua duzu eta hautagaiekin
1,han eta han ilusioz egin egun honetan kale koloretsuagoak dira
2,herenegun ez antzera egun honetan ere bere hautagaiaren ideia nagusiak ari izan zabaltzen egun honetan bostak ari dira
2,horixe esan du presidente adostu dezagun han han ezer eskatu aurretik ez gaude hain urrun gotzon
1,politika ekonomikoaren egitaraua aurkeztu du egun honetan ekitaldian
1,egitaraua aurkeztu du egin lege dekretu eta kontseilu proposamen
2,milioi dolar abal publikoetan renove egitaraua berria milioi dolar funts publikopribatua aldundiekin
1,beste egunean elkar julen bollainen txanda izan izan han duzue saioa osorik
0,beti antzera zerbait txarto badago eta esaten baduzu ez izan espaniar estatua ona
1,amaitu izan biskaiko buru antzera
1,dt izaskun bilbo presidente industria sendo eta lehiakorra euskadi
2,elkar presidente demokrazia heldu guztietan dute erabaki eskubidea…
1,eta zalantzarik balego han etxe presidente hitzak
2,egun honetan unai asurmendik kirol egitaraua aurkeztuko du kultur etxe etan aurkezlea zin…
1,guk sozialistok proposatu genuen igoera ikerketa bultzatzeko paktu bat eta ados ginen guztiok legebiltzarrean izan ezik
2,lagun artean azken mitin animo presidente
2,egunean guztiok miribillara etorkizun berri bat egin nahi eduki kale egin eduki
2,egunean egun osoko egitaraua goazen bete iraila guztiok
0,etxe gabe uzten duzue egun honetan familia bati naskagarri
0,nik uste nuen duela asko hondoa zuela baina bistan izan egun egun marka guztiak hausteko prest daudela
0,norbaitek egin memea balitz baina ez kanpain zati dela dirudi naskagarri deritzot
0,presidente nanaren argudio faxista bere egitenn
2,zer nolako hiru neska egun honetan zarmagan ditugunak gora gudua feminista
1,aita hori apartheid izan boikot aktiboa egiten didazu ni ere antzera nago ezin parte hartu
2,akordio norekin guk argi eduki beste egunean maddalenek esan zuen antzera
1,adi egun honetan beste bideo naskagarri bat argitaratu dueta
2,alabek esaten didaten antzera sentitu pentsatu guztiok elkar gora amaieran
0,alde hautagaiekin errolda abiatu eduki egun honetan bildu rekinnpozik salatzen dut bere egiteaz
2,usurbilen egun honetan bildu gazte ekitaldian
2,animo nu presidente
2,animo ugari gorostiaga eta animo areta
1,animo portugalete oinez bizikletaz kirol herri egiten irriz milaka bozkatu
2,badaude zu modukoak ezkerti independentista zarela diñona nkolaboratazaileak antzera espaniar estatua kongresua jokatzen
1,guztiok egin eduki lehen neska presidente gure historian
1,ederra izan izan ekitaldia ez bazara egon han duzu osorikneta egon bazara gozatu berriro
1,ederto ibili izan gure hautagaia hobea kamera aurrean neska bat presidente
2,egun agurra emateko amaitu edukin antzera zorionak ekipo jende piloa ekarpen haundia egiten kanpaia
1,ekitaldia prestatzen eta fuego gogoratu egun honetan eta azpeitia plazan
2,artikuloak dioen antzera ezpain gorrien iraultza amaitu izan kissing_face kissing_face kissing_face
2,elkar hautagiak otxartaga plazan izango dira egun honetan etan
2,neska ameslariak langile gudua proiektu feminista garatzen edukinak
1,eman eta zabal zazu munduan frutua egun honetan gobernu egitaraua gernika
1,ere animo hibaikako gure txapeldunak egun honetan tan ondo etorria
1,eskerrik ugari izas euskadi animo imos arrasar
0,eskerrik ugari egun honetan eguerdian euskara egitaraua jarri egun honetan goiz oraindik jarri gabe zegoen eta
2,espaniar estatua akordio lortzea ez izan posible han baina egun honetan elgoibarren
2,etxe antzera zabal eta lasai telebista aurrean berriro
2,euskaldun guztion presidente omen den katalanei horrelako aholkuak ematea naskagarri iruditu zait
0,ezin det ulertu onartzea zentsuratu zuen egitaraua berriro egitea gabe tragatzea izan estrategia berria
1,egun honetan etan eskualdea alkateen topaketa eta adierazpenak lege zaharren enparantzan
1,egun honetan etan elkar eduki hauteskunde egitaraua ezagutzeko
1,egun honetan egon gara bergaran gure egitaraua asaltzen
1,egun honetan eskualdea kideekin eta hirurok gure neska arraunlariak animatzen
2,egun honetan gurekin izango izan unai asurmendi kirol egitaraua aurkezten tan kultur etxe
2,egun honetan villabonako kale herri zuzenean eskuorriak banatzen eta egitaraua azaltzen
2,gaurko parranda edo bihar aperitiboan etxe lan eta kale orain amaitu izan lau urte ibilbidea igandean eman botoa bildu
0,eskualdea zerrendak antzera
1,gora neska zer indarra egun honetan larraitz ugarte entzun plazerra
2,harritu naiz bildu industria politika behar edukila epe luzera horretan dabil aspalditik elkar aukerak
2,hauteskunde euskadi san ferminetan antzera gertatzen izan bisitari ugari etorri espaniar estatua eztabaidak ekartzera
