,label,text
6937,0,ufest jai handia irudi eta emoziotan
6938,1,dena sinesten dut jada
6939,2,ulertezin egiten zait kale duen bideo hizkuntzaren inguruan eztabaida dezakegu baina ezin izan demagogia egin
6940,2,ulertzen dt galdera guztik alde guztiei egitearen ideiabañ surrealista xamarra izan bilduri galdetzea hau s
6941,1,ulertzen ez ditudan gauzak eta langileek bozkatu gure lan baldintzen errudunak orain zigortu behar dia
6942,0,ultraortodoxo espainolak besterik ez dira nafarroan euskara maite
6945,2,unibertsitatea miseria bat izan katedradun eta irakasle elebakarrak daudelako fakultateetako agintokietan
6946,0,unibertsitatean ere gazte argi eduki zein den gure aukera gazte
6947,1,unibertsitateaz proposamen helburu
6948,1,unibertsitateko ekitaldia kale atera izan hartutako gelan ez izan jende sartzen gazte
6949,2,elkar Espainia
6950,2,hauteskunde bere kartelen gainean agertu diren mezuekin moskeatu izan zergatik ote
6951,1,upsssnik berriz espainia bi dirala uste dut ehan bizi eta lan egin ere
6952,2,urduri jarri dit andreak diskurtso higuingarria aparte utzirik mesedez errespetu apur bat horrela orokorrean esanda
6953,2,urduritasuna ez bada castejoneko esparragoak bainon berdeago dagoela dirudi ez nuke bere azalean egon nahi
6954,0,urizar jakina izan etxe ondoan nahiko zenukeela baina hark  aurkitu zuen bere espazioa eta bertan darrai
6955,1,vicrilanlamiako propaganda egiten gaur vicrilako langileak bila noizko hurren
6956,1,segundu eta txio batek karaktere
6957,0,milioi euro bideratuko ditugu hazkundea eta enplegu sustatzeko
6958,0,abade bat dirudi hitz egiten duen bakoitzean
6959,2,abantailakin eta txinera praktikatzentxukun non zebilen
6960,1,aditz hoiek mesedez
6962,2,alias lehen aukera
6963,1,andagira corre vuela nada
6964,0,apaltasunez baina bihotz harrotasun sentitu dut mundu zabalean
6965,1,armstrong bezainbeste babesten duelako
6966,1,astun
6967,1,autokonplazientea eta madril begira apostu ona eta euskaltegira maila barik
6968,1,beren politika soziala hauspotzen eta oso mirenek alokabideko gaurko kale bota dio aurpegira zasca mundiala
6969,0,berriro ere espainia begira euskal herri ordea euro begiratu behar dio
6970,0,bulego gardenakizena du gure kudeaketa konpromisu
6972,1,etorri lau urte gaztek lehen lan aukera bat izango dute
6973,1,eztabaida osoa euskadi  Espainia egiten larrion ezker diskurtso bakar ixilik beste eredu batzuek aipatu
6974,1,desmiente gu ez gara oasian bizi xdd
6976,0,abertzaleak subiranoak herri arteko harremanak plangintza historia erreala akordio anitza
6977,0,egon egin izan
6978,0,dena ordenatu
6979,1,enplegu plan promes egin du baina zer egin du urte hauetan zumarragan zain daude jairlaritza zerbait egin dezala
6980,0,eraiki euskadi eusko alde jeltzalearen konpromisu eraiki izan
6981,1,eraiki euskadi hori izan gure konpromisu
6982,0,ere animatu izan ergatiboarekin
6983,1,ere bat egin
6985,1,eta maialen ari dira bakar berbetan
6986,1,eta artean maitasun begiradak antzeman ditut
6987,1,eta  zer dago bidearen bukaeran gaur egin dagoena horregatik ez du etantzun nahibeste ke saltzaile bat
6988,0,eta zergatik ez duzu orain arte langabezitasa jeitsi ez eduki zilegitasunik
6989,2,etorkizuneko erronka guztion hezkuntza itun berri bat merezi dute
6990,2,euskadi eraiki jarraitzeko konfiantza eskatzen dut hitz ematen dut
6992,1,euskal filologian lizentziatua bada badauka baina ikerkuntzatik aparte arazo potolorik
6993,0,euskara elkar hizkuntza bizia eta erabilia izatea
6994,1,ez alukeriarik esan estatu espainia ez dago ezer ere akordatzerik beti aitzaki bila zuen aberria bakar dirua izan
6995,1,ez izan busti eta ez du esan estatu burujabea nahi duen edo ez xxi mendeko independentistaautonomista esango nuke nik
6997,0,garaileapragmatikotasunez
6998,1,gaur gazte konfiantza eskatu nahi dut
6999,2,gaur izango eduki hauteskunde elkar
7000,0,gaztelera biziagoa izan euskara baino
7001,1,gure erronka izan pertsona guztiei bizitza osasuntsua bermatzen jarraitzea
7002,0,gure etorkizuna eraiki berrikuntza ezinbestekoa izan
7003,0,gure yoko ono
7004,1,guretzako lehenengoa dirulaguntzak dira inor atzean utzi gabe urte agia kendu dutela ahaztu zaio
7006,1,hainbestetan moztuagatik ez nauzu desbideratuko etxe lan ondo egin dauzka ordu morrdoa sartuta ahozko hau pretatzen
7008,0,hizketan hasi izan eta lokartu egin izan p
7010,1,ikusi mendizaleak kantatzen ari izan itxi mitin
7011,0,indarkeria iragana izan bizikidetza etorkizuna izan
7012,0,independentzia ondozaterako independentzia horren alde urte borrokan daramatzagulako etxe betiko aspirazioa edukilako
7013,2,jana gatzik gabea adibidez hiztegira
7014,2,jauna abokatu gabeko interrogatorioak legez kanpokoak dira zutik edo eserita normalizatua dagoe
7015,0,jauna duela lau urte proposatu zenuen galdeketa hura non dago bilboko portuan aparkatuta edo haizeak eraman ditu
7016,0,jauna entzun demokrazia gure alde dago
7017,1,jauna entzun eta ikasi
7018,2,jauna hemen behar edukina izan madril begira dagoena baino herri honi begira dagoen gobernu
7019,1,jauna ikasi behingoz zure gazte
7021,0,jauna pasatu egin zera ez
7023,0,jaunak egin esan duen bakoitzean txupito bat hartu izan banu oraintxe ospitalean nengokeen
7024,0,jaunak piloto automatikoa sartu egin du eztabaida ez den bakar dana tonu berean esaten du
7025,0,jaunak tortura zer den argitzen digu eskerrik askoasko jauna
7026,0,jaunari galdera azken helburua independentzia izan
7028,0,juguetó haciendo ummm ummm
7030,0,lau urte gizarte politikak bermatu ditugun
7031,0,legearen barruan koletilla madarikatua
7032,0,lehenadakariaren prentsa aurrekoa durangon santa anan
7033,1,lehendakari argi eta garbi irabaz du
7034,1,lehendakari azken lau urte benetan zailak izan dira guztiontzat jairlaritza xede nagusia izan izan
7036,2,lehendakari etbeko eztabaidan milioi euro bideratuko ditugu plan baterako eta ekonomia
7037,2,lehendakari etorkizuna zurekin eraiki nahi dut etorri iraila emon botoa
7038,2,lehendakari ezinbestekoa izan iraganari buruzko hausnarketa argi eta kritikoa egitea
7039,1,lehendakari gure konpromisu idatzita dago etorri urte hauetan guztira milioi euro
7040,1,lehendakari lortu nahi edukina izan gizartea helburu honetan bat egitea
7042,2,lehendakari primeran
7044,2,lehendakari arrasaten
7045,2,lehendakari egiko gazte egon izan gaur mariaren bihotz plazan
7046,1,lehendakari salatu dute etxe botatako emakume bat iraintzea egotzita
7047,2,manipulando etorri eskerrik asko asko larrion
7048,2,eta espainia gora eta beherairiarte euro begira
7049,1,momentu batzuetan harroputz igerri dut
7050,1,nik esan gura duta
7051,1,oso lasai ikusten dut patxadaz bere argudioak josten
7052,0,patetico eta sortu eta ezker abertzalea eta
7053,0,penagarria izan arlo sozialean kaka zaharra bakegintzan besteei egosten ardura guztiakpoufindependentzia arloan potkulturan
7054,0,pilulatxo batekin banoa ohera
7055,0,rajoyren estrategia kopiatzen ari izan geldi egon kea saldu eta besteak izan daitezela saltsetan sartzen direnak
7056,0,rajoyrena egiten nahiko ondo ibili izan baina eztabaida galdu du madril akordio egiteko aukerak ikusten dituela esatean
7057,2,salatu dute etxe botatako emakume bat iraintzea egotzita
7058,0,sentitzen dizut baina esan behar dizut ez edukila euskal hezkuntza sistemarik hori izateko independentzia
7059,1,telebista
7060,1,the clashen txistularia izan izan punka zainetan
7061,0,tortura justifikatu nhauek dira errelatoa idatzi nahi duten demokratak
7062,0,torturaz faxista youtube
7063,1,ullibarri izango den
7064,1,ura botaten ardoari bere betiko mantran murgildaturik
7065,0,urduritzen denean bere benetako sen harroputz eta jauntxoa ateratzen zaio ez izan batzoki bat
7066,1,vendiendo humo
7067,0,xlx mendeko independentziaren lokatzetanblah blah blahez jauna espainia edo frantziak orain dutena nahi eduki
7068,0,zer deko denbora extra
7069,1,zuen semealabak lan atzerrira joan behar izatearen beldur zaretennn
7070,0,etorri lau urte hauetan milioi euro inbertituko ditugu hau izan gure konpromisu
7071,0,milioi euro inbertitu ditugu azpiegiturak eta teknologia hobea
7072,0,adostasuna eta ituna izan bidea
7073,0,ardura konpromisu elkar izan eusko alde jeltzalearen hitz eraiki euskadi
7074,0,baliabide guztiak erabiliko ditugu ek modernizazioaren trena hartzeko
7075,0,berdintasuna sustatzen jarraitu behar eduki gizarte osoaren mesedetan
7076,1,bide onetik goaz jarraitu behar eduki euskadi aurrera eraiki euskadi
7077,1,bihotz harrotasun sentitu dut mundu zabalean euskadi ordezkatzen
7078,2,etorri lau urte hauetan egin eta inbertsioak areagotuko ditugu hitz ematen dut
7079,1,egin dezagun bidea baina hemendik ohera
7080,2,euskadi auzolana izan hemen elkar bidez euskadi berri bat eraiki ari gara
7081,2,euskadi bide onetik goaz ez gaude konforme hobea jarraitu behar eduki
7082,1,euskadi gobernu sendo eta indartsu bat behar eduki
7083,2,gure helburua izan giza garapen gehiago giza oreka gehiagorekin
7084,0,gure lehentasuna izan enplegu gehiago eta hobea lortzea eta emandako hitz beteko eduki
7085,2,ikerketa bakar zerbait ekoizteko bada
7086,1,beldur eszenikoasortu dizureberentzi batekin agurtzea besterik ez zaizu falta izan
7087,1,bere posizionamendua argitu behar die herri
7088,1,eduki aliatu bakar aurkezlea izateak ematen du
7089,2,dio hauteskunde irabaz dituenan
7090,1,dio kongresuko osaeragatik aukera berri bat sortu dela euskadi nazio gisa aitortzeko seguru
7091,0,dio erritmoan independentzia agian posible dela urte ojo agian
7092,0,ekintzen bidez erakusten jarraituko du euskadiko hiriburuarekin duen konpromisu
7093,0,eta zer iko hauteskunde begira jaso dute nazioarte mailako hainbat alde politikoren b
7094,0,euskadi autogobernuaren akordio adostea eta estatuarekin akordio hitzartu beharra aldarrikatu du
7095,0,hitz egiten duen bakoitzean bozkatu zuen independentistari ile erortzen zaizkio
7096,1,hitzeman du euskadi genero berdintasun rankingean laugarren tokian egon dadila lortzeko lan egin
7097,0,maddaleni sorturen izen esan dezakezu  jauna sortukoari mozala jarri diozue
7098,2,ohartarazi du euskal ekonomia eta industria ez daudela abentura esperimentu edo burutazioetarako
7100,2,vitoria hitzeman du osasun gastuetan euskadi euro bataz bestekoaren gainetik egongo dela
7101,0,lortu nahi edukin helburua ezaguna izan enplegu gehiago eta hobea
7102,1,alde botoa eskatu du  lekeition
7103,0,gobernu hezkuntzan egin milioi euro murrizketak salatu dituzte
7104,2,gobernu hezkuntzan egin milioi euro murrizketak salatu dituzte bidez
7105,2,tontakeria berria berria ez den berria
7106,2,twitter kontua jabea bezain grisa izan
7107,2,ustez izan egonkortasun hazkunde eta modernizazioaren bermea
7108,2,ez zaizkio ezta kilimarik egin aldiz hostiak ematen irribarrea tontoana ez
7110,0,urte dexente batzuk darama erakusten bere aurpegi mas egoañolistaez izan gaurkoa bakar
7111,0,urte luzeak daramatzagu entzun herri honek ez duela presarik izan behar eta orain dio independentzia ir
7112,0,urte egun handiena arafat meka izan erromeria zehar
7113,1,usabiaga lotsagarri izan defendatzen eta berba emoten jarraiki
7114,0,uste dut familia horiek ez dutela gauzs bera esango
7115,0,uste dut dio espainia indarrak ikusita badagoela aukera berri bat nazioaitortza adostu ahal izateko
7116,0,uste dut miribillara galaxia osoko jende etorriko dela lagun batek bidali didana
7117,1,uste dut miribillara galaxia osoko jende etorriko dela lagun batek bidali didanan
7118,0,uste dut ibilbide politiko ez litzatekeela berdina euskara ez baleki arlo profesionalean asko lagundu diola esango nuke
7119,0,ustelkeria ibex sotana trikornio eta borboien erregimen honek ez du erremediorik ustelduta dago bidali pikutara bozkatu bildu
7121,1,utzi argumentuak jaunari bukatzen ondoren beste gai batekin jarraitzeko
7122,2,utzi gatazka modu elektoralean erabiltzeaz geroz eta gertuago zaude eta
7123,2,bere lekuan jarri du anderea bozkatu ziztrin batzuen truke egin
7124,0,uzten dizuet nire iritzia honi buruz
7125,0,goazen zaindu maite duzun herri hori
7127,1,goazen gustatzen zaizu zuek nola ikusten zuie kiko eskua luzatuta batean eun bearrean
7129,1,villabonan pankarta irabaz bozkatu
7130,1,visavisean hobea moldatzen izan halere zer formato aspergarria
7131,0,vota lehendakari aski izan nafarroakoa izan eta ez zaitut bozkatu utzidazu pakean tuiterrean zuen bideo horrekin
7133,2,ezingo lukete zuen bideo hobea eskerrik asko asko zuen benetako aurpegia erakusteagatik
7134,1,adi bihar iraila arte luzatu izan posta bidezko boto arrunta hautesmahaietara bidaltzeko epea
7135,1,adi bihar arte luzatu izan iraila posta bidezko boto arrunta hautesmahaietara bidaltzeko epea
7136,0,wazemankekoek egin dizute bideo otso elebakarraren alegia by koldo sagasti
7137,2, bide legalak mugarri jarri espainia konstituzioa nola egin dezakegu erabaitze eskubidean aurrera
7138,2,xabi solano hernanin bildu
7139,0,usabiaga eztabaida zuzentzen nerd_face nerd_face  bakar falta zait guztiz katxondo jarri
7140,1,usabiagak moztu eta birgaldetu ditu hautagai guztiak eta bereziki desatsegin lankide ohia ez du molestatu jakiñ
7141,1,xau
7142,0,xavier garcia albiol txalotzen  barruan abertzalerik gelditzen dannalbiol
7143,2,xede nagusia ez dute berdina esaten ehunka familiek
7144,1,zu txita
7145,1,youtube durengoko gaztiok diogu
7147,1,bere etxe apunteak ezin topata egon izan eta oin entera barik ibili behar
7149,1,ez du ikasi ondo gaurko arloak gobernu datu egoki manejaten ditu makillaje asko
7150,1,hizkuntza politika lurralde bakoitzaren egoerara egoki behar izan
7151,1,aurrez aurrekoa berez mintzo den isilune ikaragarrian
7152,0,zabaldu bideu botuk errezoik irribarri ndomekan bozkatu
7153,1,zabaldu bideu botuk errezoik irribarrindomekan bozkatu
7154,0,zabaldu bideu ezta beste aukeraikndomekan bozkatu bildun
7155,1,zai egon beharrean martxan jarri behar edukila pentsatzen duzuenon aukera izan
7156,1,zalantza bat nork hitzegiten du euskara okerrago anuntzioko gizon gizarajoak edo andreak
7157,2,zalantzarik gabe
7158,2,zalantzarik gabe putinen alde eta dira mundu osoan hauteskunde erraztasun handienez irabaz dituztenak
7159,2,zalantzik gabe hautagai sendoena izan izan gaur ere baina
7160,2,zalaparta asko eta zer gutxinhemen duzue eskaintza
7161,0,zaldibiko gazte argi eduki euskal herri proiektu sendo baten alde gure bozkatu egin herri
7162,2,zalduondon zeledonen herri eta gustabo herri alkatearekin
7163,1,zapla ederra gaur eta
7164,2,zarauzko euskal jaiak ospatzen eta bere taldearekin
7168,0,zaska muturrean hautagaiak andreari honen erantzun euskara denbora galtzea izan berak ez du gehiegi galdu
7169,2,zatarra esan nahi nuen
7170,0,zer diskurtso ederra arrazoi pertsonalak politiko direlako bozkatu
7171,2,zer garbia dagon lasa eta hiltzea agindu zuen eta bere entierroan senideak jipoitu zituen
7172,0,zer gartzia hori ez izan abizen euskalduna garcí betidanik
7173,0,zer gutxi falta den doñ casildan elkar ikusteko euskadi eraiki dezagun eta eskutik
7174,0,zer haundia den faxisten tontakeri horri humorez erantzun
7175,2,zer morro eduki ondo pasa
7176,0,zer neurri hartuko dituzue pertsona errefuxiatuak gurean jasotzeko ala geratuko zarete espainia agindutakoaren zain
7177,0,zer ordutan amaituko izan bihar barakaldokoa
7178,2,zer pausu eman dituzte gobernu espainia eta eta irudikatu lagunek bat bakar ere ez
7179,2,zer peli izan markel
7180,2,zer polit ngazte zoragarriak ditugu motibatu ditzagun
7181,0,zer tristea zu ados egotea bideo nazkagarri horrekin
7182,1,zer txulito ezta
7184,1,zer dela eta fiskalitateak ez du inporta euskara inguruan aritzea denbora galtzea dabozkak ala nazkak jasotzera joan izan
7185,1,zer galdu izan
7186,0,zeharo ados igan inbertitzea funtsezkoa izan biziberritzeko mko funtsa inbertitzea ere proposatzen du
7187,0,zehatz bezain argi erreskate soziala burujabetzabakeagobernantza etorkizunaren eskaintzaproposamenak
7188,0,zehaztasun bakar maddalenena eta kin bakea erabaki eskubidea eta justizia soziala
7189,0,zein alde zaude zu
7190,0,zein izan
7191,2,zein izen aurkeztu beharko luke hemen
7192,2,zein liburu eta diska gomendatu dizue
7193,1,zein bitxia den zuenan
7194,0,zeinek manten dezake gaurko eztabaidaaren ondoren ere independentziaz bakar hitz egiten duela eta proposamen zehatzik ez duela
7195,1,zeinekin banatu baina baino
7196,1,zeitzik ditu hain gustora espainia urte estatutue bete negarrez
7197,1,zelan doaz patxiren euskara klaseak
7198,2,zelan euskal osasun sistema publikoari buruz hitz egiten baedukihemen gure neurriak
7199,1,zenbakiak eta datuakez hitzak eta eslogan hutsak
7201,0,zenbat iraunduko du
7202,0,zenbat molatzen duen gazte bideo musikaknbaeduki negurako temazoa musical_notes musical_notes
7203,1,zenbat urte ein dia horrela eta zer gerratu zan ilegalizazioa eta eta eapainia botere gehiagorekin ondo izan
7204,2,zenbatetan ez du egin dagoeneko
7205,0,zentratu ditzagun eztabaida non zentratu behar den face
7206,2,zentzuzko solasaldia hizkuntzak jakin buruz euskara ikastea debaldeko izatea ados
7207,0,zer
7208,0,zer ari izan madril sukaldatzenez duzu egia esaten madril hitzartu daitekela esaten duzunean
7209,1,zer izan birus gaizto bat entzat ezer ez osatu laster eta jaso muxu handi bat osatzen edukin guztion partez
7210,0,zer izan esandakoaren itzulpena
7211,1,zer izan librezer izan justuzelan uztar daiteke hau rek abcn esandakoarekin eta aste honetako bi etxe horiekin
7212,0,zer dela eta moderatua deitzen diote kontserbadorea esan nahi duteneann
